Date,Open,High,Low,Close,Adj Close,Volume
2009/3/19,3499.100098,3499.199951,3464,3465.800049,3465.800049,0
2009/3/22,3469.899902,3550.300049,3456.199951,3550.300049,3550.300049,0
2009/3/23,3579.300049,3646.199951,3574.899902,3580,3580,0
2009/3/24,3564,3626.300049,3558.699951,3609.300049,3609.300049,0
2009/3/25,3610.899902,3666.300049,3603.699951,3646.600098,3646.600098,0
2009/3/26,3656.899902,3706.600098,3656.899902,3672.300049,3672.300049,0
2009/3/29,3658,3658.899902,3592.800049,3604.399902,3604.399902,0
2009/3/30,3586.800049,3622.5,3570.5,3582.100098,3582.100098,0
2009/3/31,3583.600098,3598.699951,3550.899902,3579.699951,3579.699951,0
2009/4/1,3593.5,3703.199951,3592.899902,3680.199951,3680.199951,0
2009/4/2,3704.600098,3750.100098,3704.600098,3735.600098,3735.600098,0
2009/4/6,3733.800049,3763.100098,3733.399902,3756.600098,3756.600098,0
2009/4/7,3742.600098,3743.100098,3704.5,3706.300049,3706.300049,0
2009/4/8,3691.300049,3691.300049,3610.899902,3619.5,3619.5,0
2009/4/9,3626.800049,3675.199951,3626.100098,3671.600098,3671.600098,0
2009/4/14,3697,3775.300049,3696.399902,3752.899902,3752.899902,0
2009/4/15,3746.100098,3763.300049,3734.399902,3747.5,3747.5,0
2009/4/16,3753.199951,3804.199951,3752.300049,3775.699951,3775.699951,0
2009/4/17,3785.600098,3851.199951,3776.699951,3776.699951,3776.699951,0
2009/4/20,3777.899902,3788,3731.699951,3769,3769,0
2009/4/21,3740.300049,3740.300049,3661,3677.399902,3677.399902,0
2009/4/22,3689.600098,3701.5,3661.199951,3668.199951,3668.199951,0
2009/4/23,3677.100098,3745.399902,3675,3743,3743,0
2009/4/24,3744.600098,3754.399902,3687,3712.300049,3712.300049,0
2009/4/27,3725,3780.800049,3680.600098,3731.600098,3731.600098,0
2009/4/28,3728.600098,3777.899902,3701.100098,3708.399902,3708.399902,0
2009/4/29,3694.600098,3723.899902,3679.800049,3695.300049,3695.300049,0
2009/4/30,3713.899902,3799.300049,3713.399902,3780.5,3780.5,0
2009/5/1,3771.399902,3784,3754.199951,3769.600098,3769.600098,0
2009/5/4,3781.5,3883,3781.5,3883,3883,0
2009/5/5,3902.600098,3943.399902,3880.600098,3890.399902,3890.399902,0
2009/5/6,3890.199951,3907.800049,3851.899902,3867.100098,3867.100098,0
2009/5/7,3890.600098,3954.199951,3890.100098,3938.699951,3938.699951,0
2009/5/8,3919,3943.199951,3906.600098,3941.699951,3941.699951,0
2009/5/11,3943.199951,3960.399902,3901.399902,3926,3926,0
2009/5/12,3914.199951,3914.199951,3856.100098,3877.199951,3877.199951,0
2009/5/13,3877.699951,3894.399902,3838.600098,3856.100098,3856.100098,0
2009/5/14,3823.100098,3823.399902,3722.699951,3723.399902,3723.399902,0
2009/5/15,3743.399902,3791.699951,3741.899902,3773.199951,3773.199951,0
2009/5/18,3763.800049,3763.800049,3714.899902,3735.600098,3735.600098,0
2009/5/19,3759.100098,3821.199951,3758.399902,3817.300049,3817.300049,0
2009/5/20,3826.100098,3831.5,3791.5,3824.600098,3824.600098,0
2009/5/21,3824.800049,3830.300049,3792.199951,3813.899902,3813.899902,0
2009/5/22,3795.5,3796.199951,3751.800049,3761.600098,3761.600098,0
2009/5/25,3763.699951,3784.5,3722,3737.899902,3737.899902,0
2009/5/26,3736.199951,3788.399902,3723.100098,3788.399902,3788.399902,0
2009/5/27,3798.899902,3836.899902,3798.5,3801.100098,3801.100098,0
2009/5/28,3782.5,3783.199951,3737.300049,3755.699951,3755.699951,0
2009/5/29,3774.199951,3822.800049,3771.199951,3818,3818,0
2009/6/1,3826.399902,3895,3810.199951,3894.399902,3894.399902,0
2009/6/2,3912.199951,3966.600098,3912.199951,3955.300049,3955.300049,0
2009/6/3,3951.5,4017.199951,3945.899902,4017.199951,4017.199951,0
2009/6/4,3993.300049,3995,3926.399902,3934.600098,3934.600098,0
2009/6/5,3934.600098,4021.300049,3934.600098,3971.199951,3971.199951,0
2009/6/9,3937.800049,4021.300049,3934.899902,3934.899902,3934.899902,0
2009/6/10,3952.399902,4024.399902,3951.399902,4024.399902,4024.399902,0
2009/6/11,4021.5,4053,4019.199951,4047.199951,4047.199951,0
2009/6/12,4044.899902,4079.399902,4037.5,4062.199951,4062.199951,0
2009/6/15,4048.800049,4058.800049,4031.699951,4031.699951,4031.699951,0
2009/6/16,4014.399902,4016.100098,3953.600098,3962.5,3962.5,0
2009/6/17,3943.800049,3943.899902,3874.800049,3904.100098,3904.100098,0
2009/6/18,3896.100098,3921.399902,3871.5,3892.100098,3892.100098,0
2009/6/19,3899.600098,3933.800049,3899,3899.600098,3899.600098,0
2009/6/22,3908.899902,3931.199951,3897.600098,3918.199951,3918.199951,0
2009/6/23,3887.800049,3887.800049,3791.5,3796.899902,3796.899902,0
2009/6/24,3802.199951,3811.899902,3767.899902,3807,3807,0
2009/6/25,3814.699951,3857.5,3812,3856,3856,0
2009/6/26,3863.600098,3915.600098,3863.600098,3903.800049,3903.800049,0
2009/6/29,3899.399902,3926.699951,3882.600098,3886.899902,3886.899902,0
2009/6/30,3900,3955.5,3899.899902,3954.899902,3954.899902,0
2009/7/1,3939.5,3939.5,3859.300049,3874,3874,0
2009/7/2,3887.699951,3910.199951,3872.800049,3877.300049,3877.300049,0
2009/7/3,3859.199951,3859.199951,3804.100098,3828.199951,3828.199951,0
2009/7/6,3821,3821.399902,3767.800049,3783.699951,3783.699951,0
2009/7/7,3776.800049,3786.699951,3761.699951,3766.899902,3766.899902,0
2009/7/8,3750.300049,3767.899902,3709.199951,3767.899902,3767.899902,0
2009/7/9,3766,3769.899902,3742,3763.300049,3763.300049,0
2009/7/10,3763.399902,3796.699951,3763.300049,3794.100098,3794.100098,0
2009/7/13,3790.300049,3792.5,3735.600098,3737.5,3737.5,0
2009/7/14,3758.199951,3867.100098,3758.199951,3867.100098,3867.100098,0
2009/7/15,3870.800049,3930.199951,3870.600098,3924.5,3924.5,0
2009/7/16,3945.199951,4022.300049,3943.699951,3995.600098,3995.600098,0
2009/7/17,4002,4026.699951,3989.399902,4000.800049,4000.800049,0
2009/7/20,4006.800049,4066.899902,4006.800049,4050.300049,4050.300049,0
2009/7/21,4060,4083.600098,4043.699951,4050.699951,4050.699951,0
2009/7/22,4055.100098,4074.600098,4046.199951,4068.5,4068.5,0
2009/7/23,4058.899902,4069.899902,4047.300049,4064.100098,4064.100098,0
2009/7/24,4081.300049,4122.100098,4081.300049,4089.800049,4089.800049,0
2009/7/27,4097.5,4153.799805,4097.5,4139.600098,4139.600098,0
2009/7/28,4140,4177.899902,4138.700195,4169.5,4169.5,0
2009/7/29,4156.299805,4180.5,4142.399902,4142.799805,4142.799805,0
2009/7/30,4137.299805,4201.799805,4134.299805,4190.5,4190.5,0
2009/7/31,4213.5,4247.899902,4208.5,4244,4244,0
2009/8/3,4245.899902,4282.899902,4244.600098,4263.399902,4263.399902,0
2009/8/4,4291.299805,4340,4291.299805,4309.299805,4309.299805,0
2009/8/5,4320.600098,4320.600098,4264.5,4264.5,4264.5,0
2009/8/6,4272.399902,4327.600098,4271.799805,4326.299805,4326.299805,0
2009/8/7,4314.899902,4314.899902,4275.299805,4299.399902,4299.399902,0
2009/8/10,4311.899902,4347.899902,4300,4304.100098,4304.100098,0
2009/8/11,4298,4332.899902,4279,4332,4332,0
2009/8/12,4320.700195,4351.700195,4294.5,4343.100098,4343.100098,0
2009/8/13,4351.600098,4435.899902,4351.600098,4435.899902,4435.899902,0
2009/8/14,4447.700195,4509.5,4445.399902,4461,4461,0
2009/8/17,4451,4451,4388.399902,4388.399902,4388.399902,0
2009/8/18,4375.700195,4398,4352.100098,4381.600098,4381.600098,0
2009/8/19,4392.799805,4437.200195,4367.899902,4373.799805,4373.799805,0
2009/8/20,4397.899902,4425.100098,4367.100098,4377.5,4377.5,0
2009/8/21,4378.600098,4379.899902,4260.700195,4290.600098,4290.600098,0
2009/8/24,4291.600098,4426.100098,4290.600098,4426.100098,4426.100098,0
2009/8/25,4422.100098,4432.899902,4389.899902,4405.799805,4405.799805,0
2009/8/26,4406.899902,4468.899902,4406.899902,4454.5,4454.5,0
2009/8/27,4450,4461.299805,4424.899902,4450.799805,4450.799805,0
2009/8/28,4460.399902,4492.600098,4459.799805,4489.600098,4489.600098,0
2009/8/31,4485.700195,4537.200195,4471.5,4479.100098,4479.100098,0
2009/9/1,4476.600098,4523.700195,4466,4514.600098,4514.600098,0
2009/9/2,4491.600098,4491.600098,4412,4438.200195,4438.200195,0
2009/9/3,4433.200195,4446.700195,4410,4429.600098,4429.600098,0
2009/9/4,4442.399902,4477,4434,4435.5,4435.5,0
2009/9/7,4443.100098,4467.600098,4441,4454.399902,4454.399902,0
2009/9/8,4461.100098,4527,4461.100098,4523.799805,4523.799805,0
2009/9/9,4532.200195,4554.700195,4504.200195,4522.200195,4522.200195,0
2009/9/10,4523.299805,4577.299805,4523.299805,4570.799805,4570.799805,0
2009/9/11,4570.799805,4608.600098,4570.799805,4596.100098,4596.100098,0
2009/9/14,4595.700195,4595.700195,4518.799805,4531.100098,4531.100098,0
2009/9/15,4541.700195,4585.200195,4526.899902,4540.299805,4540.299805,0
2009/9/16,4552.700195,4651.200195,4551.799805,4650.399902,4650.399902,0
2009/9/17,4662.200195,4749.700195,4662.200195,4714.899902,4714.899902,0
2009/9/18,4702.5,4702.799805,4658.5,4693.200195,4693.200195,0
2009/9/21,4687.399902,4701.700195,4665.899902,4677.399902,4677.399902,0
2009/9/22,4672,4683.600098,4656.100098,4663.700195,4663.700195,0
2009/9/23,4663.700195,4735.600098,4663.700195,4734.100098,4734.100098,0
2009/9/24,4719.899902,4726.5,4692.299805,4701.200195,4701.200195,0
2009/9/25,4686.200195,4727,4639.399902,4713.299805,4713.299805,0
2009/9/28,4703.799805,4705.5,4645,4677.399902,4677.399902,0
2009/9/29,4696.799805,4767.899902,4696.799805,4753.100098,4753.100098,0
2009/9/30,4746.700195,4767.799805,4730,4743.600098,4743.600098,0
2009/10/1,4738.799805,4757.700195,4696.899902,4701.100098,4701.100098,0
2009/10/2,4671.600098,4671.600098,4601.5,4601.700195,4601.700195,0
2009/10/4,4601.299805,4618.299805,4573.299805,4573.299805,4573.299805,0
2009/10/5,4589.299805,4641.299805,4582.899902,4591.600098,4591.600098,0
2009/10/6,4613,4708.299805,4612.799805,4695.700195,4695.700195,0
2009/10/7,4698.5,4780,4687.899902,4768.600098,4768.600098,0
2009/10/8,4780.299805,4803.5,4749.600098,4752.899902,4752.899902,0
2009/10/11,4761.200195,4786.299805,4736.899902,4739.799805,4739.799805,0
2009/10/12,4743.899902,4797.200195,4743.899902,4785.700195,4785.700195,0
2009/10/13,4782.100098,4840.100098,4781.100098,4831.100098,4831.100098,0
2009/10/14,4845.399902,4895.299805,4845.399902,4859.899902,4859.899902,0
2009/10/15,4858.899902,4877.100098,4834.5,4836.399902,4836.399902,0
2009/10/18,4830.399902,4830.399902,4772.100098,4792.799805,4792.799805,0
2009/10/19,4808.700195,4871.299805,4808.299805,4846.200195,4846.200195,0
2009/10/20,4837.899902,4842.399902,4819.200195,4838.600098,4838.600098,0
2009/10/21,4830.5,4844.899902,4809.200195,4812.799805,4812.799805,0
2009/10/22,4826.5,4868,4826.5,4859.399902,4859.399902,0
2009/10/25,4845.799805,4848.799805,4811.600098,4830.299805,4830.299805,0
2009/10/26,4813.700195,4813.700195,4751.399902,4753.5,4753.5,0
2009/10/27,4751.200195,4764.200195,4682.700195,4685.100098,4685.100098,0
2009/10/28,4653.200195,4654,4562.5,4574.700195,4574.700195,0
2009/10/29,4602.700195,4673.600098,4602.700195,4643.200195,4643.200195,0
2009/11/1,4611,4611.299805,4517.600098,4540.399902,4540.399902,0
2009/11/2,4548.299805,4579.200195,4517.600098,4531.5,4531.5,0
2009/11/3,4533.899902,4559.5,4518,4540.100098,4540.100098,0
2009/11/4,4536.5,4558.700195,4502.5,4508,4508,0
2009/11/5,4528,4594,4527.5,4594,4594,0
2009/11/8,4596.799805,4680.299805,4596.5,4674.899902,4674.899902,0
2009/11/9,4696.5,4756.799805,4695.600098,4733.600098,4733.600098,0
2009/11/10,4736.700195,4768,4734.5,4757,4757,0
2009/11/11,4760.899902,4796.600098,4746.399902,4747.899902,4747.899902,0
2009/11/12,4732.600098,4732.600098,4690.899902,4706.399902,4706.399902,0
2009/11/15,4715.899902,4760.5,4715.899902,4755.200195,4755.200195,0
2009/11/16,4768.200195,4799,4729.399902,4729.399902,4729.399902,0
2009/11/17,4729.399902,4780.399902,4729.399902,4739,4739,0
2009/11/18,4739,4761.299805,4728.899902,4749.200195,4749.200195,0
2009/11/19,4734,4734,4673.200195,4685.799805,4685.799805,0
2009/11/22,4688.799805,4725.399902,4681.100098,4717,4717,0
2009/11/23,4724.399902,4763.899902,4685,4685,4685,0
2009/11/24,4691,4722.899902,4673.200195,4722.200195,4722.200195,0
2009/11/25,4731.299805,4751.299805,4698.200195,4708.600098,4708.600098,0
2009/11/26,4674.100098,4674.100098,4562.700195,4572.100098,4572.100098,0
2009/11/29,4592.799805,4707.899902,4592.799805,4701.399902,4701.399902,0
2009/11/30,4696.899902,4719,4675.399902,4719,4719,0
2009/12/1,4733,4795.200195,4732.899902,4762.399902,4762.399902,0
2009/12/2,4764.5,4787,4754.399902,4774.600098,4774.600098,0
2009/12/3,4760.399902,4760.600098,4687.600098,4702.200195,4702.200195,0
2009/12/6,4707.399902,4723.100098,4651.100098,4676.5,4676.5,0
2009/12/7,4676.5,4697.200195,4655.600098,4670.600098,4670.600098,0
2009/12/8,4662.899902,4662.899902,4596.200195,4637.899902,4637.899902,0
2009/12/9,4637.299805,4652.399902,4596.600098,4606.700195,4606.700195,0
2009/12/10,4611.799805,4646,4611.799805,4635.200195,4635.200195,0
2009/12/13,4635.600098,4654,4608.299805,4654,4654,0
2009/12/14,4660,4691.100098,4658.600098,4673.5,4673.5,0
2009/12/15,4671,4689.100098,4656.100098,4661.899902,4661.899902,0
2009/12/16,4674,4703.100098,4649.200195,4670.299805,4670.299805,0
2009/12/17,4653.5,4657.299805,4604.700195,4650.5,4650.5,0
2009/12/20,4660.399902,4693.5,4635.100098,4635.100098,4635.100098,0
2009/12/21,4643.700195,4704.200195,4643.700195,4704.200195,4704.200195,0
2009/12/22,4704.5,4742.600098,4694.899902,4739.299805,4739.299805,0
2009/12/23,4749.299805,4790.899902,4749.299805,4790.899902,4790.899902,0
2009/12/28,4796.5,4858,4796.5,4845.100098,4845.100098,0
2009/12/29,4844.399902,4867.799805,4833.299805,4833.299805,4833.299805,0
2009/12/30,4842.100098,4873.600098,4842.100098,4870.600098,4870.600098,0
2010/1/3,4864.899902,4888.700195,4862.299805,4876.299805,4876.299805,0
2010/1/4,4887.299805,4930.700195,4887.299805,4924.299805,4924.299805,0
2010/1/5,4927.700195,4938.5,4915.299805,4921.399902,4921.399902,0
2010/1/6,4922.799805,4938.100098,4898.899902,4899.399902,4899.399902,0
2010/1/7,4900.299805,4937.899902,4900.299805,4912.100098,4912.100098,0
2010/1/10,4921.899902,4955.100098,4921.700195,4950.700195,4950.700195,0
2010/1/11,4938.600098,4940,4893.100098,4899.5,4899.5,0
2010/1/12,4886.299805,4887,4852.899902,4868.100098,4868.100098,0
2010/1/13,4876,4920.5,4875.100098,4898,4898,0
2010/1/14,4896.5,4905.399902,4857.799805,4899.600098,4899.600098,0
2010/1/17,4890.600098,4917.100098,4865.600098,4911.100098,4911.100098,0
2010/1/18,4914.899902,4930,4861.200195,4861.200195,4861.200195,0
2010/1/19,4874.700195,4905.799805,4865.600098,4868.200195,4868.200195,0
2010/1/20,4854.200195,4854.899902,4822.200195,4827.200195,4827.200195,0
2010/1/21,4793.899902,4793.899902,4716,4750.600098,4750.600098,0
2010/1/24,4725.700195,4726.600098,4679.899902,4717.899902,4717.899902,0
2010/1/26,4705.899902,4707.399902,4628.600098,4644.600098,4644.600098,0
2010/1/27,4653.299805,4676.100098,4642.600098,4673.299805,4673.299805,0
2010/1/28,4656.600098,4656.700195,4566.700195,4569.600098,4569.600098,0
2010/1/31,4569.899902,4588.5,4524.100098,4524.100098,4524.100098,0
2010/2/1,4550.5,4605.399902,4548.700195,4605.299805,4605.299805,0
2010/2/2,4631,4656.899902,4619,4647.899902,4647.899902,0
2010/2/3,4638.399902,4640,4598.299805,4621.600098,4621.600098,0
2010/2/4,4581.5,4584.399902,4488.399902,4514.100098,4514.100098,0
2010/2/7,4521.700195,4551,4515.600098,4521.399902,4521.399902,0
2010/2/8,4513.299805,4513.399902,4464.899902,4505.100098,4505.100098,0
2010/2/9,4534,4570.700195,4498.899902,4513.399902,4513.399902,0
2010/2/10,4512.100098,4565.299805,4510.899902,4554.299805,4554.299805,0
2010/2/11,4566.100098,4593.299805,4545,4562.100098,4562.100098,0
2010/2/14,4558.5,4568.700195,4537.899902,4545.5,4545.5,0
2010/2/15,4550.399902,4598.200195,4550.399902,4567.799805,4567.799805,0
2010/2/16,4586.200195,4672.899902,4585.399902,4667.899902,4667.899902,0
2010/2/17,4672.700195,4673.100098,4633.399902,4654.899902,4654.899902,0
2010/2/18,4662.5,4672.200195,4609.600098,4635.100098,4635.100098,0
2010/2/21,4654.700195,4717.5,4654.700195,4717.5,4717.5,0
2010/2/22,4705.600098,4718.299805,4688.200195,4718.299805,4718.299805,0
2010/2/23,4702.399902,4702.399902,4641,4648.5,4648.5,0
2010/2/24,4656.399902,4689.899902,4589.899902,4594.100098,4594.100098,0
2010/2/25,4607.200195,4637.700195,4593.299805,4637.700195,4637.700195,0
2010/2/28,4633.100098,4686.5,4633.100098,4686.5,4686.5,0
2010/3/1,4694.399902,4716.200195,4683.5,4701.899902,4701.899902,0
2010/3/2,4708.799805,4745.700195,4706.299805,4735.700195,4735.700195,0
2010/3/3,4743.200195,4750.700195,4724.799805,4750.5,4750.5,0
2010/3/4,4753.399902,4780.399902,4750.200195,4767.200195,4767.200195,0
2010/3/7,4787.799805,4828.5,4787.799805,4807.899902,4807.899902,0
2010/3/8,4806.100098,4828.100098,4791.100098,4820.100098,4820.100098,0
2010/3/9,4818.600098,4837.600098,4804.299805,4820,4820,0
2010/3/10,4821.399902,4840.100098,4805.399902,4814.200195,4814.200195,0
2010/3/11,4814.299805,4835.899902,4812.200195,4818.100098,4818.100098,0
2010/3/14,4820.600098,4836,4784.100098,4784.100098,4784.100098,0
2010/3/15,4785.600098,4806.399902,4781.100098,4797.200195,4797.200195,0
2010/3/16,4806,4853.200195,4806,4853.200195,4853.200195,0
2010/3/17,4860.600098,4874.399902,4846.799805,4863.100098,4863.100098,0
2010/3/18,4862.600098,4875.799805,4854.600098,4872.200195,4872.200195,0
2010/3/21,4857.200195,4857.5,4826.899902,4830.200195,4830.200195,0
2010/3/22,4839.600098,4882.399902,4839.200195,4874.799805,4874.799805,0
2010/3/23,4885.399902,4911.100098,4885.399902,4891.5,4891.5,0
2010/3/24,4883,4890.799805,4871.899902,4885.399902,4885.399902,0
2010/3/25,4878.600098,4896.899902,4834.799805,4896.899902,4896.899902,0
2010/3/28,4902.5,4912,4890.399902,4897.299805,4897.299805,0
2010/3/29,4908.299805,4924.200195,4904.399902,4916.799805,4916.799805,0
2010/3/30,4911.600098,4928.899902,4875.5,4875.5,4875.5,0
2010/3/31,4880,4907.700195,4879.5,4907.700195,4907.700195,0
2010/4/6,4924.700195,4956.600098,4924.700195,4953.700195,4953.700195,0
2010/4/7,4953.799805,4971.299805,4953.600098,4960.899902,4960.899902,0
2010/4/8,4944.299805,4944.899902,4930.799805,4937.899902,4937.899902,0
2010/4/9,4943.700195,4958.399902,4940.799805,4948.100098,4948.100098,0
2010/4/12,4957.5,4986.100098,4957.5,4984.299805,4984.299805,0
2010/4/13,4978.600098,4978.600098,4944.5,4951.600098,4951.600098,0
2010/4/14,4958.299805,4996.799805,4957.600098,4994.700195,4994.700195,0
2010/4/15,5003.299805,5025.100098,5000.799805,5001.899902,5001.899902,0
2010/4/16,4999,5002.200195,4973.399902,4984.700195,4984.700195,0
2010/4/19,4965.399902,4965.399902,4909.399902,4915.100098,4915.100098,0
2010/4/20,4914.200195,4944.899902,4914.200195,4925.799805,4925.799805,0
2010/4/21,4926.899902,4970.200195,4926.200195,4954.299805,4954.299805,0
2010/4/22,4942.600098,4942.600098,4887.799805,4907.399902,4907.399902,0
2010/4/23,4903.799805,4903.899902,4875.799805,4881.5,4881.5,896401500
2010/4/27,4886.799805,4911.899902,4872.399902,4880,4880,0
2010/4/28,4849.100098,4851.200195,4785.399902,4822.799805,4822.799805,0
2010/4/29,4817.700195,4818.700195,4779.299805,4785.600098,4785.600098,0
2010/4/30,4793.299805,4822.700195,4792.5,4807.399902,4807.399902,0
2010/5/3,4782.799805,4788.799805,4753.399902,4785.5,4785.5,0
2010/5/4,4779,4804.5,4737.100098,4737.100098,4737.100098,0
2010/5/5,4713.299805,4713.299805,4641.399902,4674,4674,0
2010/5/6,4654.399902,4654.399902,4570.600098,4573.200195,4573.200195,0
2010/5/7,4542,4551,4427.299805,4480.700195,4480.700195,0
2010/5/10,4497.200195,4599.799805,4497.200195,4599.799805,4599.799805,0
2010/5/11,4607.700195,4630.700195,4548,4548,4548,0
2010/5/12,4555.200195,4612.799805,4550.899902,4573,4573,0
2010/5/13,4588.799805,4652.799805,4588.299805,4652.799805,4652.799805,0
2010/5/14,4639.600098,4639.799805,4596.200195,4611.100098,4611.100098,0
2010/5/17,4587.600098,4587.600098,4467.200195,4467.200195,4467.200195,0
2010/5/18,4479.600098,4503.299805,4445.899902,4470.700195,4470.700195,0
2010/5/19,4456.399902,4458.399902,4387.100098,4387.100098,4387.100098,0
2010/5/20,4391.5,4404.600098,4316.5,4316.5,4316.5,0
2010/5/21,4287.600098,4308,4175.700195,4305.399902,4305.399902,0
2010/5/24,4319.899902,4395.399902,4303.100098,4395.399902,4395.399902,0
2010/5/25,4375.299805,4375.299805,4265.299805,4265.299805,4265.299805,0
2010/5/26,4295.200195,4365.600098,4295.200195,4307.200195,4307.200195,0
2010/5/27,4313.799805,4379.200195,4293,4379.200195,4379.200195,0
2010/5/28,4397.200195,4460.799805,4397.200195,4457.5,4457.5,0
2010/5/31,4447.700195,4453.399902,4427.5,4429.700195,4429.700195,0
2010/6/1,4430.600098,4430.600098,4383.799805,4413.100098,4413.100098,0
2010/6/2,4403.200195,4428.700195,4374.200195,4381,4381,0
2010/6/3,4404.100098,4489.100098,4403.899902,4486,4486,0
2010/6/4,4471,4471,4430.700195,4449.399902,4449.399902,0
2010/6/7,4410.399902,4410.399902,4299.799805,4325.899902,4325.899902,0
2010/6/8,4323.299805,4385.5,4323,4381.200195,4381.200195,0
2010/6/9,4386.399902,4390,4354.600098,4385.299805,4385.299805,0
2010/6/10,4385.600098,4445.899902,4385.600098,4435.299805,4435.299805,0
2010/6/11,4457.399902,4506.700195,4457.399902,4505.5,4505.5,0
2010/6/15,4505.399902,4517.200195,4490.899902,4505,4505,0
2010/6/17,4556.399902,4563.299805,4514.899902,4527.299805,4527.299805,0
2010/6/18,4526.700195,4561.5,4526,4551.899902,4551.899902,0
2010/6/21,4568,4622,4566.899902,4612.600098,4612.600098,0
2010/6/22,4604.200195,4604.200195,4557.700195,4558.299805,4558.299805,0
2010/6/23,4543.399902,4544.5,4486.100098,4486.100098,4486.100098,0
2010/6/24,4503.700195,4519.200195,4478.799805,4479.700195,4479.700195,0
2010/6/25,4467.200195,4467.200195,4409.299805,4413,4413,0
2010/6/28,4419.700195,4433.399902,4369.600098,4384.5,4384.5,0
2010/6/29,4380.799805,4410.5,4343.399902,4345.700195,4345.700195,0
2010/6/30,4318.700195,4319,4249.5,4301.5,4301.5,0
2010/7/1,4284.600098,4285.799805,4214.700195,4237.5,4237.5,0
2010/7/2,4249.700195,4281.600098,4222.700195,4238.700195,4238.700195,0
2010/7/5,4239.700195,4260.100098,4217.100098,4222.100098,4222.100098,0
2010/7/6,4215.100098,4276.100098,4182.299805,4276.100098,4276.100098,0
2010/7/7,4280.399902,4290.799805,4234.299805,4254.600098,4254.600098,0
2010/7/8,4278,4356.899902,4277.700195,4356.899902,4356.899902,0
2010/7/9,4359.799805,4397.5,4350.299805,4396.299805,4396.299805,0
2010/7/12,4396.700195,4419.700195,4386.200195,4409.899902,4409.899902,0
2010/7/13,4402.700195,4429.100098,4380.299805,4380.299805,4380.299805,0
2010/7/14,4401.299805,4462.399902,4400.200195,4462.399902,4462.399902,0
2010/7/15,4456.600098,4465.600098,4427.100098,4442.600098,4442.600098,0
2010/7/16,4443.5,4458.700195,4413.5,4422.700195,4422.700195,0
2010/7/19,4404.200195,4404.200195,4345.200195,4358.299805,4358.299805,0
2010/7/20,4363.700195,4416,4361.100098,4403.600098,4403.600098,0
2010/7/21,4416.600098,4435.600098,4402.100098,4412.700195,4412.700195,0
2010/7/22,4410.200195,4414.299805,4374.700195,4374.700195,4374.700195,0
2010/7/23,4394.399902,4472.299805,4394.200195,4458.399902,4458.399902,0
2010/7/26,4466.700195,4503.100098,4466.600098,4486.100098,4486.100098,0
2010/7/27,4489.799805,4520.299805,4486.799805,4497.399902,4497.399902,0
2010/7/28,4497.899902,4530.600098,4487.200195,4529.899902,4529.899902,0
2010/7/29,4528.899902,4531.600098,4503.600098,4524.100098,4524.100098,0
2010/7/30,4518.100098,4519,4480.600098,4493.5,4493.5,0
2010/8/2,4495.100098,4541.600098,4494.299805,4541.600098,4541.600098,0
2010/8/3,4558.100098,4584.100098,4554,4571.600098,4571.600098,0
2010/8/4,4568.899902,4569,4541.600098,4542.100098,4542.100098,0
2010/8/5,4550.100098,4580.5,4549.799805,4566.5,4566.5,0
2010/8/6,4564,4566.100098,4545.200195,4566.100098,4566.100098,0
2010/8/9,4559.5,4598.700195,4540.100098,4594.899902,4594.899902,0
2010/8/10,4592.799805,4597,4538.399902,4540.700195,4540.700195,0
2010/8/11,4531.200195,4531.899902,4455.5,4455.5,4455.5,0
2010/8/12,4436.799805,4436.799805,4382.100098,4400.899902,4400.899902,0
2010/8/13,4401.700195,4459.600098,4393.299805,4459.600098,4459.600098,0
2010/8/16,4448.700195,4450.799805,4402.600098,4438.5,4438.5,0
2010/8/17,4438.399902,4486.100098,4423.899902,4477,4477,0
2010/8/18,4460.799805,4494.899902,4459.700195,4474.899902,4474.899902,0
2010/8/19,4467.299805,4479,4454.899902,4479,4479,0
2010/8/20,4466.399902,4467.299805,4409.5,4430.899902,4430.899902,0
2010/8/23,4433,4439.399902,4418.200195,4429,4429,0
2010/8/24,4421.899902,4421.899902,4378,4381.299805,4381.299805,0
2010/8/25,4369,4369.100098,4313.899902,4320.100098,4320.100098,0
2010/8/26,4324.5,4356,4320.299805,4356,4356,0
2010/8/27,4348,4379,4330.200195,4370.100098,4370.100098,0
2010/8/30,4381.200195,4456.399902,4379.5,4452.700195,4452.700195,0
2010/8/31,4438.799805,4442.5,4403.899902,4404.200195,4404.200195,0
2010/9/1,4413.299805,4501.799805,4413.299805,4495.700195,4495.700195,0
2010/9/2,4513.399902,4552.700195,4513.399902,4532.700195,4532.700195,0
2010/9/3,4536.899902,4558.700195,4527.299805,4541.200195,4541.200195,0
2010/9/6,4547.200195,4575.5,4544.200195,4575.5,4575.5,0
2010/9/7,4570.299805,4588.799805,4555.299805,4573.200195,4573.200195,0
2010/9/8,4560.600098,4568,4532.600098,4537.200195,4537.200195,0
2010/9/9,4542.700195,4593,4542.299805,4582.200195,4582.200195,0
2010/9/10,4583.200195,4598.5,4560.299805,4560.299805,4560.299805,0
2010/9/13,4575.200195,4622.700195,4574,4614.899902,4614.899902,0
2010/9/14,4623.100098,4649.100098,4622.700195,4626.5,4626.5,0
2010/9/15,4627.200195,4670.100098,4627.100098,4661.5,4661.5,0
